id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Ery	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Ery	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Ery|B	Ery|DC	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|NK	Ery|T	Gran|B	Gran|DC	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Ery	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Ery	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS0BA0457D3	RLN2_ADRB2	simple:P04090	simple:P07550	RLN2	ADRB2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.052	0.066	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.013	0.028	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.01	0.024	0.009
CPI-SS08BC9FF17	PRNP_ADRB2	simple:P04156	simple:P07550	PRNP	ADRB2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.076	0.081	0.095	0.08	0.0	0.0	0.0	0.0	0.055	0.06	0.075	0.06	0.0	0.0	0.0	0.0	0.051	0.056	0.071	0.056	0.0	0.0	0.0	0.0	0.14	0.145	0.16	0.145	0.0	0.0	0.0	0.0	0.125	0.13	0.145	0.13	0.0	0.0	0.0	0.0	0.212	0.217	0.231	0.216	0.0	0.0	0.0	0.0	0.074	0.08	0.094	0.079	0.0	0.0	0.0	0.0	0.096	0.101	0.116	0.101
CPI-SS04D87448A	GNAI2_TSHR	simple:P04899	simple:P16473	GNAI2	TSHR	False	False	False	user_curated	False	0.1	0.0	0.105	0.0	0.0	0.1	0.0	0.1	0.161	0.0	0.166	0.0	0.0	0.161	0.0	0.161	0.077	0.0	0.082	0.0	0.0	0.077	0.0	0.077	0.34	0.0	0.345	0.0	0.0	0.34	0.0	0.34	0.283	0.0	0.288	0.0	0.0	0.283	0.0	0.283	0.397	0.0	0.401	0.0	0.0	0.396	0.0	0.397	0.189	0.0	0.194	0.0	0.0	0.188	0.0	0.189	0.16	0.0	0.164	0.0	0.0	0.159	0.0	0.159
CPI-SS012FD886E	POMC_TSHR	simple:P01189	simple:P16473	POMC	TSHR	False	False	False	user_curated	False	0.013	0.0	0.017	0.0	0.0	0.012	0.0	0.012	0.036	0.0	0.04	0.0	0.0	0.035	0.0	0.035	0.048	0.0	0.052	0.0	0.0	0.047	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.069	0.0	0.0	0.064	0.0	0.064	0.003	0.0	0.008	0.0	0.0	0.003	0.0	0.003	0.022	0.0	0.027	0.0	0.0	0.022	0.0	0.022	0.008	0.0	0.012	0.0	0.0	0.007	0.0	0.007
CPI-SS010DF4808	AVP_TSHR	simple:P01185	simple:P16473	AVP	TSHR	False	False	False	user_curated	False	0.004	0.0	0.009	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.064	0.0	0.0	0.059	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.008	0.0	0.0	0.002	0.0	0.003
CPI-SS0FB2E9FF3	RLN2_TSHR	simple:P04090	simple:P16473	RLN2	TSHR	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.049	0.0	0.0	0.044	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.011	0.0	0.0	0.006	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.008	0.0	0.0	0.002	0.0	0.003
CPI-SS0C6FEEA14	SCT_TSHR	simple:P09683	simple:P16473	SCT	TSHR	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.008	0.0	0.0	0.003	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.007	0.0	0.0	0.002	0.0	0.002
CPI-SS0E2696443	FN1_TSHR	simple:P02751	simple:P16473	FN1	TSHR	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.023	0.0	0.0	0.018	0.0	0.018	0.003	0.0	0.008	0.0	0.0	0.003	0.0	0.003	0.074	0.0	0.079	0.0	0.0	0.073	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.01	0.0	0.0	0.005	0.0	0.005
CPI-SS032869B21	POMC_VIPR1	simple:P01189	simple:P32241	POMC	VIPR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.012	0.018	0.0	0.012	0.0	0.0	0.0	0.0	0.035	0.041	0.0	0.035	0.0	0.0	0.0	0.0	0.047	0.054	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.07	0.0	0.063	0.0	0.0	0.0	0.0	0.002	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.022	0.028	0.0	0.022	0.0	0.0	0.0	0.0	0.007	0.013	0.0	0.007
CPI-SS00D55E7F1	AVP_VIPR1	simple:P01185	simple:P32241	AVP	VIPR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.003	0.01	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.065	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.009	0.0	0.002
CPI-SS07D7A06C1	RLN2_VIPR1	simple:P04090	simple:P32241	RLN2	VIPR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.051	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.012	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.009	0.0	0.002
CPI-SS0EC70F078	SCT_VIPR1	simple:P09683	simple:P32241	SCT	VIPR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.009	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.008	0.0	0.002
CPI-SS09F6EBE93	CALM1_VIPR1	simple:P0DP23	simple:P32241	CALM1	VIPR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.466	0.472	0.0	0.466	0.0	0.0	0.0	0.0	0.423	0.43	0.0	0.423	0.0	0.0	0.0	0.0	0.194	0.201	0.0	0.194	0.0	0.0	0.0	0.0	0.404	0.41	0.0	0.404	0.0	0.0	0.0	0.0	0.257	0.263	0.0	0.257	0.0	0.0	0.0	0.0	0.369	0.376	0.0	0.369	0.0	0.0	0.0	0.0	0.576	0.582	0.0	0.576	0.0	0.0	0.0	0.0	0.566	0.573	0.0	0.566
CPI-SS09EF65834	PTMA_VIPR1	simple:P06454	simple:P32241	PTMA	VIPR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.816	0.822	0.0	0.816	0.0	0.0	0.0	0.0	0.79	0.797	0.0	0.79	0.0	0.0	0.0	0.0	0.56	0.567	0.0	0.56	0.0	0.0	0.0	0.0	0.805	0.812	0.0	0.805	0.0	0.0	0.0	0.0	0.802	0.808	0.0	0.802	0.0	0.0	0.0	0.0	0.736	0.742	0.0	0.736	0.0	0.0	0.0	0.0	0.785	0.791	0.0	0.785	0.0	0.0	0.0	0.0	0.773	0.779	0.0	0.773
CPI-SS03F2D0912	POMC_GPR84	simple:P01189	simple:Q9NQS5	POMC	GPR84	False	False	False	user_curated	False	0.012	0.0	0.0	0.0	0.0	0.021	0.018	0.012	0.035	0.0	0.0	0.0	0.0	0.044	0.04	0.035	0.048	0.0	0.0	0.0	0.0	0.057	0.053	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.073	0.069	0.063	0.003	0.0	0.0	0.0	0.0	0.012	0.008	0.002	0.022	0.0	0.0	0.0	0.0	0.031	0.027	0.022	0.007	0.0	0.0	0.0	0.0	0.016	0.013	0.007
CPI-SS0921F19C4	AVP_GPR84	simple:P01185	simple:Q9NQS5	AVP	GPR84	False	False	False	user_curated	False	0.004	0.0	0.0	0.0	0.0	0.013	0.009	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.068	0.065	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.012	0.008	0.002
CPI-SS0527B9DF1	RLN2_GPR84	simple:P04090	simple:Q9NQS5	RLN2	GPR84	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.054	0.05	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.015	0.011	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.012	0.008	0.002
CPI-SS06B1428D4	SCT_GPR84	simple:P09683	simple:Q9NQS5	SCT	GPR84	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.012	0.008	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.011	0.008	0.002
CPI-SS07297A3AD	ADM_GPR84	simple:P35318	simple:Q9NQS5	ADM	GPR84	False	False	False	user_curated	False	0.011	0.0	0.0	0.0	0.0	0.02	0.017	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.046	0.042	0.036	0.012	0.0	0.0	0.0	0.0	0.021	0.017	0.012	0.008	0.0	0.0	0.0	0.0	0.018	0.014	0.008	0.061	0.0	0.0	0.0	0.0	0.07	0.066	0.06	0.009	0.0	0.0	0.0	0.0	0.018	0.015	0.009	0.01	0.0	0.0	0.0	0.0	0.019	0.016	0.01
CPI-SS055FC8123	INSL3_GPR84	simple:P51460	simple:Q9NQS5	INSL3	GPR84	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.012	0.008	0.002	0.003	0.0	0.0	0.0	0.0	0.013	0.009	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.012	0.008	0.002
CPI-SS0422FB94A	GNAI2_ADRA2A	simple:P04899	simple:P08913	GNAI2	ADRA2A	False	False	False	user_curated	False	0.099	0.0	0.0	0.0	0.102	0.099	0.0	0.099	0.16	0.0	0.0	0.0	0.163	0.16	0.0	0.16	0.076	0.0	0.0	0.0	0.078	0.076	0.0	0.076	0.339	0.0	0.0	0.0	0.341	0.339	0.0	0.339	0.282	0.0	0.0	0.0	0.284	0.282	0.0	0.282	0.396	0.0	0.0	0.0	0.398	0.396	0.0	0.395	0.188	0.0	0.0	0.0	0.19	0.188	0.0	0.187	0.159	0.0	0.0	0.0	0.161	0.159	0.0	0.158
CPI-SS096DDDCBC	POMC_ADRA2A	simple:P01189	simple:P08913	POMC	ADRA2A	False	False	False	user_curated	False	0.011	0.0	0.0	0.0	0.014	0.012	0.0	0.011	0.034	0.0	0.0	0.0	0.037	0.035	0.0	0.034	0.047	0.0	0.0	0.0	0.049	0.047	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.065	0.063	0.0	0.063	0.002	0.0	0.0	0.0	0.004	0.002	0.0	0.002	0.021	0.0	0.0	0.0	0.024	0.021	0.0	0.021	0.006	0.0	0.0	0.0	0.009	0.007	0.0	0.006
CPI-SS094013D10	CXCL10_ADRA2A	simple:P02778	simple:P08913	CXCL10	ADRA2A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.004	0.002	0.0	0.001
CPI-SS0BCB0DBB3	APP_ADRA2A	simple:P05067	simple:P08913	APP	ADRA2A	False	False	False	user_curated	False	0.027	0.0	0.0	0.0	0.029	0.027	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.006	0.004	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.02	0.018	0.0	0.018	0.012	0.0	0.0	0.0	0.014	0.012	0.0	0.011	0.017	0.0	0.0	0.0	0.019	0.017	0.0	0.017	0.021	0.0	0.0	0.0	0.023	0.021	0.0	0.021
CPI-SS09A4BB81D	C3_ADRA2A	simple:P01024	simple:P08913	C3	ADRA2A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.08	0.078	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.0	0.001
CPI-SS080900D13	PF4_ADRA2A	simple:P02776	simple:P08913	PF4	ADRA2A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.022	0.02	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.005	0.003	0.0	0.002	0.002	0.0	0.0	0.0	0.004	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0E176DAD6	CORT_ADRA2A	simple:O00230	simple:P08913	CORT	ADRA2A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.014	0.012	0.0	0.011	0.004	0.0	0.0	0.0	0.006	0.004	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.0	0.002
CPI-SS0206FC5C4	C5_ADRA2A	simple:P01031	simple:P08913	C5	ADRA2A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.023	0.021	0.0	0.021	0.011	0.0	0.0	0.0	0.013	0.011	0.0	0.01	0.002	0.0	0.0	0.0	0.005	0.003	0.0	0.002	0.004	0.0	0.0	0.0	0.006	0.004	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.0	0.001
CPI-SS0B39D5003	PPBP_ADRA2A	simple:P02775	simple:P08913	PPBP	ADRA2A	False	False	False	user_curated	False	0.003	0.0	0.0	0.0	0.006	0.004	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.026	0.024	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.012	0.01	0.0	0.009	0.004	0.0	0.0	0.0	0.007	0.004	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.0	0.002
CPI-SS0833E9829	ANXA1_ADRA2A	simple:P04083	simple:P08913	ANXA1	ADRA2A	False	False	False	user_curated	False	0.192	0.0	0.0	0.0	0.195	0.193	0.0	0.192	0.398	0.0	0.0	0.0	0.4	0.398	0.0	0.397	0.098	0.0	0.0	0.0	0.101	0.099	0.0	0.098	0.528	0.0	0.0	0.0	0.531	0.528	0.0	0.528	0.479	0.0	0.0	0.0	0.481	0.479	0.0	0.478	0.583	0.0	0.0	0.0	0.585	0.583	0.0	0.582	0.417	0.0	0.0	0.0	0.419	0.417	0.0	0.416	0.376	0.0	0.0	0.0	0.378	0.376	0.0	0.376
