gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
ESR1	P03372	False	ESR1_HUMAN		CPI-SS0126A9645	0.003	0.01	0.0	0.006	0.0	0.002	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0398E864A	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0
PTGS2	P35354	False	PTGS2_HUMAN		CPI-SS0D4BE9D37	0.0	0.078	0.004	0.048	0.01	0.164	0.0	0.002
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS03666DA7A	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0B01D306C	0.016	0.015	0.011	0.027	0.024	0.024	1.31	1.363
CD4	P01730	False	CD4_HUMAN		CPI-SS0ABB32BF0	0.0	0.252	0.043	0.085	0.039	0.204	0.0	0.033
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0B9E7D0EC	0.0	0.0	0.0	0.008	0.0	0.002	0.0	0.0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS0C090A257	0.011	0.008	0.002	0.046	0.016	0.101	0.218	0.065
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0D1D95883	0.011	0.004	0.0	0.008	0.014	0.018	0.532	0.403
CCL3L1	P16619	False	CCL3L1_HUMAN		CPI-SS036B7E46C	0.004	0.004	0.0	0.003	0.0	0.021	0.0	0.01
S100A4	P26447	False	S100A4_HUMAN		CPI-SS05CA2B2B4	0.128	0.943	1.27	1.356	0.95	1.449	0.903	1.036
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS0C39D566E	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
IGF1	P05019	False	IGF1_HUMAN		CPI-SS0E41702C1	0.022	0.0	0.0	0.0	0.0	0.001	0.0	0.0
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS00FD788E8	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
MMP2	P08253	False	MMP2_HUMAN		CPI-SS0AE8C3A27	0.0	0.0	0.0	0.004	0.012	0.001	0.0	0.003
ITGA2B	P08514	False	ITGA2B_HUMAN		CPI-SS01B37D7D8	0.0	0.0	0.105	0.004	0.191	0.001	0.014	0.003
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS044094057	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0
PRSS2	P07478	False	PRSS2_HUMAN		CPI-SS0A94DAC37	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
CTSG	P08311	False	CTSG_HUMAN		CPI-SS072BEC00E	0.06	0.04	0.0	0.27	0.094	0.063	0.07	0.072
GZMA	P12544	False	GZMA_HUMAN		CPI-SS07EA09568	0.007	0.004	0.004	0.007	0.0	0.002	0.921	0.732
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS0A3CA0C16	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
FN1	P02751	False	FN1_HUMAN		CPI-SS027E3D40A	0.01	0.0	0.006	0.007	0.0	0.003	0.003	0.002
C5	P01031	False	C5_HUMAN		CPI-SS00581282E	0.004	0.014	0.014	0.018	0.017	0.004	0.007	0.002
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS0BAC17AD7	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0023122D0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.007
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS085021184	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
PPBP	P02775	False	PPBP_HUMAN		CPI-SS07AB1C381	0.0	0.006	0.006	0.006	0.019	0.036	0.009	0.002
CXCL8	P10145	False	CXCL8_HUMAN		CPI-SS0698C4DC4	0.01	0.046	0.01	0.12	0.047	0.456	0.016	0.002
CXCL1	P09341	False	CXCL1_HUMAN		CPI-SS0C62E5DD8	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS040630206	0.0	0.0	0.002	0.008	0.039	0.07	0.003	0.001
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS0D04AE221	0.0	0.0	0.002	0.008	0.04	0.021	0.003	0.0
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS0DE107E3C	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
PPBP	P02775	False	PPBP_HUMAN		CPI-SS0C491A3C1	0.0	0.006	0.006	0.006	0.019	0.036	0.009	0.002
CXCL8	P10145	False	CXCL8_HUMAN		CPI-SS0315F51DD	0.01	0.046	0.01	0.12	0.047	0.456	0.016	0.002
CXCL1	P09341	False	CXCL1_HUMAN		CPI-SS08102DC9E	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0F562FEA5	0.0	0.0	0.002	0.008	0.039	0.07	0.003	0.001
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS09185EA8F	0.0	0.0	0.002	0.008	0.04	0.021	0.003	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS0C2B9C062	0.496	0.682	1.034	0.731	1.133	0.329	0.483	0.516
CD74	P04233	False	CD74_HUMAN		CPI-SS001BAA737	1.434	1.592	0.166	1.137	0.932	1.232	0.399	0.498
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS08D8EC856	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS0F739D3DB	0.047	0.647	0.246	1.055	0.703	1.021	0.55	0.624
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS09BED5DD4	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS0DE6FCF38	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS0CA4C783F	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS091AAE861	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
GNAI2	P04899	False	GNAI2_HUMAN		CPI-SS03BD27349	0.245	0.707	0.323	0.753	0.541	0.702	0.347	0.323
NRP1	O14786	False	NRP1_HUMAN		CPI-SS03D3108AE	0.0	0.09	0.0	0.004	0.008	0.006	0.0	0.002
CD6	P30203	False	CD6_HUMAN		CPI-SS08991B378	0.003	0.0	0.001	0.0	0.004	0.004	0.045	0.131
S100A9	P06702	False	S100A9_HUMAN		CPI-SS0E873DD1D	0.099	0.464	0.031	1.598	0.156	1.696	0.093	0.105
S100B	P04271	False	S100B_HUMAN		CPI-SS0990BCA45	0.0	0.031	0.0	0.015	0.012	0.002	0.05	0.008
VWF	P04275	False	VWF_HUMAN		CPI-SS03B60356D	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0
LRPAP1	P30533	False	LRPAP1_HUMAN		CPI-SS00BC1D7B7	0.129	0.296	0.32	0.223	0.22	0.185	0.128	0.121
APP	P05067	False	APP_HUMAN		CPI-SS01C1F9BD5	0.062	0.628	0.011	0.165	0.146	0.104	0.003	0.006
C3	P01024	False	C3_HUMAN		CPI-SS07BD289CC	0.0	0.0	0.002	0.0	0.006	0.003	0.0	0.0
PF4	P02776	False	PF4_HUMAN		CPI-SS0B6760FAD	0.0	0.0	0.007	0.0	0.058	0.013	0.007	0.0
CALR	P27797	False	CALR_HUMAN		CPI-SS0CA60658F	0.281	0.542	0.881	0.554	0.887	0.207	0.307	0.29
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS02928C71A	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.007
LDLR	P01130	False	LDLR_HUMAN		CPI-SS05D25E16C	0.029	0.062	0.136	0.213	0.104	0.128	0.025	0.026
THBS1	P07996	False	THBS1_HUMAN		CPI-SS0B2A7EE22	0.0	0.023	0.009	0.042	0.025	0.175	0.007	0.003
MDK	P21741	False	MDK_HUMAN		CPI-SS006C6537E	0.023	0.007	0.011	0.013	0.116	0.003	0.003	0.011
HSPG2	P98160	False	HSPG2_HUMAN		CPI-SS01611BFB1	0.0	0.015	0.01	0.007	0.029	0.0	0.0	0.0
TFPI	P10646	False	TFPI_HUMAN		CPI-SS02732F2A4	0.003	0.025	0.117	0.01	0.159	0.001	0.0	0.002
F8	P00451	False	F8_HUMAN		CPI-SS0D47CF8AB	0.0	0.0	0.009	0.004	0.005	0.003	0.0	0.003
AGRN	O00468	False	AGRN_HUMAN		CPI-SS031728D8B	0.01	0.0	0.024	0.004	0.0	0.003	0.0	0.0
PLAU	P00749	False	PLAU_HUMAN		CPI-SS0B54D7D88	0.0	0.014	0.0	0.014	0.035	0.0	0.0	0.003
SERPINE1	P05121	False	SERPINE1_HUMAN		CPI-SS08E77BC24	0.0	0.004	0.011	0.0	0.018	0.001	0.004	0.0
LPL	P06858	False	LPL_HUMAN		CPI-SS0F1351371	0.0	0.0	0.002	0.008	0.0	0.014	0.003	0.002
APOA1	P02647	False	APOA1_HUMAN		CPI-SS07FDE0981	0.003	0.012	0.004	0.0	0.033	0.008	0.004	0.016
APOE	P02649	False	APOE_HUMAN		CPI-SS0401F61EA	0.0	0.009	0.209	0.004	0.085	0.001	0.003	0.005
APOC2	P02655	False	APOC2_HUMAN		CPI-SS0DACCF1C5	0.0	0.0	0.0	0.004	0.0	0.005	0.0	0.0
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS0419B80C4	0.065	0.183	0.189	0.153	0.176	0.141	0.024	0.025
MMP9	P14780	False	MMP9_HUMAN		CPI-SS0B0C9B5EB	0.004	0.004	0.0	0.002	0.0	0.0	0.0	0.0
FCN1	O00602	False	FCN1_HUMAN		CPI-SS0BDEDE435	0.046	0.32	0.019	0.721	0.069	1.223	0.027	0.036
PLAT	P00750	False	PLAT_HUMAN		CPI-SS0CAD4D1F3	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.003
SERPINA1	P01009	False	SERPINA1_HUMAN		CPI-SS052F44300	0.0	0.087	0.007	0.106	0.002	0.457	0.009	0.001
A2M	P01023	False	A2M_HUMAN		CPI-SS03A1FC511	0.0	0.0	0.0	0.0	0.006	0.001	0.011	0.02
C1QB	P02746	False	C1QB_HUMAN		CPI-SS088CA72FA	0.002	0.0	0.002	0.0	0.006	0.008	0.0	0.001
LTF	P02788	False	LTF_HUMAN		CPI-SS0831A016E	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
SERPING1	P05155	False	SERPING1_HUMAN		CPI-SS0C4DE5745	0.0	0.008	0.009	0.006	0.064	0.012	0.0	0.003
SERPINE2	P07093	False	SERPINE2_HUMAN		CPI-SS0BE6345A1	0.007	0.004	0.241	0.004	0.222	0.0	0.01	0.01
PSAP	P07602	False	PSAP_HUMAN		CPI-SS09F7411A6	0.184	0.778	0.39	0.84	0.364	1.144	0.212	0.125
HSP90AA1	P07900	False	HSP90AA1_HUMAN		CPI-SS0B982FDFC	0.65	1.06	1.51	1.044	1.279	0.708	0.901	0.929
LIPC	P11150	False	LIPC_HUMAN		CPI-SS09E7E3A89	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
HSP90B1	P14625	False	HSP90B1_HUMAN		CPI-SS0D0AAD278	0.404	0.905	0.795	0.822	0.765	0.326	0.362	0.355
VWF	P04275	False	VWF_HUMAN		CPI-SS058A32703	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0
FN1	P02751	False	FN1_HUMAN		CPI-SS02BF2E3B8	0.01	0.0	0.006	0.007	0.0	0.003	0.003	0.002
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0805DE8B6	0.09	0.308	0.118	0.245	0.205	0.292	0.253	0.261
LAMA5	O15230	False	LAMA5_HUMAN		CPI-SS019974A83	0.013	0.004	0.002	0.0	0.0	0.001	0.0	0.002
SEMA7A	O75326	False	SEMA7A_HUMAN		CPI-SS0F6313749	0.01	0.039	0.04	0.0	0.0	0.001	0.0	0.003
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS004E2CF6B	0.008	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ADAM12	O43184	False	ADAM12_HUMAN		CPI-SS0BEA699C6	0.0	0.0	0.0	0.0	0.005	0.001	0.003	0.0
AGRN	O00468	False	AGRN_HUMAN		CPI-SS09FE3FCD6	0.01	0.0	0.024	0.004	0.0	0.003	0.0	0.0
PLAU	P00749	False	PLAU_HUMAN		CPI-SS0A0F54D53	0.0	0.014	0.0	0.014	0.035	0.0	0.0	0.003
F13A1	P00488	False	F13A1_HUMAN		CPI-SS09112AE47	0.004	0.041	0.001	0.134	0.022	0.073	0.003	0.002
VWF	P04275	False	VWF_HUMAN		CPI-SS052C1D0E7	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0
FN1	P02751	False	FN1_HUMAN		CPI-SS0B1190CD5	0.01	0.0	0.006	0.007	0.0	0.003	0.003	0.002
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0E4272D6E	0.09	0.308	0.118	0.245	0.205	0.292	0.253	0.261
IGF1	P05019	False	IGF1_HUMAN		CPI-SS095F30639	0.022	0.0	0.0	0.0	0.0	0.001	0.0	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0BD7F0DE4	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.007
LAMA5	O15230	False	LAMA5_HUMAN		CPI-SS0077CF16A	0.013	0.004	0.002	0.0	0.0	0.001	0.0	0.002
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS089D6E438	0.008	0.0	0.0	0.0	0.0	0.001	0.0	0.0
PLAU	P00749	False	PLAU_HUMAN		CPI-SS0DCBC051A	0.0	0.014	0.0	0.014	0.035	0.0	0.0	0.003
SERPINE1	P05121	False	SERPINE1_HUMAN		CPI-SS062574DF1	0.0	0.004	0.011	0.0	0.018	0.001	0.004	0.0
VWF	P04275	False	VWF_HUMAN		CPI-SS0F6C256BB	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS05CBE1108	0.011	0.024	0.084	0.058	0.025	0.081	0.014	0.0
FN1	P02751	False	FN1_HUMAN		CPI-SS0683A318D	0.01	0.0	0.006	0.007	0.0	0.003	0.003	0.002
LAMA5	O15230	False	LAMA5_HUMAN		CPI-SS0371773ED	0.013	0.004	0.002	0.0	0.0	0.001	0.0	0.002
LAMB1	P07942	False	LAMB1_HUMAN		CPI-SS095B656F8	0.008	0.004	0.01	0.0	0.005	0.0	0.0	0.002
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SS08EF9A487	0.012	0.0	0.001	0.002	0.004	0.001	0.007	0.0
COL6A1	P12109	False	COL6A1_HUMAN		CPI-SS0C8D03B03	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.003
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS0A056285E	0.008	0.0	0.0	0.0	0.0	0.001	0.0	0.0
COL6A2	P12110	False	COL6A2_HUMAN		CPI-SS07B22F53C	0.003	0.0	0.002	0.0	0.011	0.0	0.06	0.036
COL4A4	P53420	False	COL4A4_HUMAN		CPI-SS099D8A355	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAM12	O43184	False	ADAM12_HUMAN		CPI-SS0DB833B3F	0.0	0.0	0.0	0.0	0.005	0.001	0.003	0.0
TGM2	P21980	False	TGM2_HUMAN		CPI-SS0D4D0A5DA	0.003	0.011	0.171	0.008	0.028	0.009	0.003	0.002
TNXB	P22105	False	TNXB_HUMAN		CPI-SS0D5C22B5B	0.0	0.0	0.093	0.003	0.004	0.001	0.0	0.002
F13A1	P00488	False	F13A1_HUMAN		CPI-SS061158AC6	0.004	0.041	0.001	0.134	0.022	0.073	0.003	0.002
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SS08A84828E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
LAMB2	P55268	False	LAMB2_HUMAN		CPI-SS0B572E64A	0.0	0.0	0.001	0.015	0.005	0.01	0.0	0.0
ADAM15	Q13444	False	ADAM15_HUMAN		CPI-SS0122AF98A	0.0	0.072	0.063	0.119	0.04	0.085	0.004	0.015
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS0E124F269	0.0	0.004	0.011	0.004	0.0	0.005	0.0	0.002
VWF	P04275	False	VWF_HUMAN		CPI-SS0FBF14A21	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0
FN1	P02751	False	FN1_HUMAN		CPI-SS0C42B3C45	0.01	0.0	0.006	0.007	0.0	0.003	0.003	0.002
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS07636301B	0.09	0.308	0.118	0.245	0.205	0.292	0.253	0.261
IGF1	P05019	False	IGF1_HUMAN		CPI-SS04D3333CF	0.022	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ADAM12	O43184	False	ADAM12_HUMAN		CPI-SS0DB069392	0.0	0.0	0.0	0.0	0.005	0.001	0.003	0.0
ADAM23	O75077	False	ADAM23_HUMAN		CPI-SS09CB92873	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.002
VWF	P04275	False	VWF_HUMAN		CPI-SS081035DEE	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0
FN1	P02751	False	FN1_HUMAN		CPI-SS0917DCF52	0.01	0.0	0.006	0.007	0.0	0.003	0.003	0.002
THBS1	P07996	False	THBS1_HUMAN		CPI-SS0C2FD6EFC	0.0	0.023	0.009	0.042	0.025	0.175	0.007	0.003
F13A1	P00488	False	F13A1_HUMAN		CPI-SS0DB9B9B49	0.004	0.041	0.001	0.134	0.022	0.073	0.003	0.002
VCAN	P13611	False	VCAN_HUMAN		CPI-SS09B7E7E15	0.07	0.3	0.014	0.916	0.12	1.216	0.071	0.028
ADAM23	O75077	False	ADAM23_HUMAN		CPI-SS0F59EBEC8	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.002
CD14	P08571	False	CD14_HUMAN		CPI-SS044700115	0.008	0.102	0.006	0.292	0.02	0.874	0.006	0.004
VWF	P04275	False	VWF_HUMAN		CPI-SS05E90015E	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0
FN1	P02751	False	FN1_HUMAN		CPI-SS0ABEA8AB7	0.01	0.0	0.006	0.007	0.0	0.003	0.003	0.002
THBS1	P07996	False	THBS1_HUMAN		CPI-SS06EEF3EB3	0.0	0.023	0.009	0.042	0.025	0.175	0.007	0.003
VWF	P04275	False	VWF_HUMAN		CPI-SS0A963B02A	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0
F12	P00748	False	F12_HUMAN		CPI-SS0E90C0E37	0.004	0.0	0.002	0.003	0.013	0.004	0.004	0.002
VWF	P04275	False	VWF_HUMAN		CPI-SS0D3FBE5C7	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS02F1B2170	0.067	0.558	0.022	0.756	0.218	0.713	0.526	0.347
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS05F88F595	0.01	0.004	0.008	0.174	0.025	0.257	0.095	0.03
THBS1	P07996	False	THBS1_HUMAN		CPI-SS07D70FA3D	0.0	0.023	0.009	0.042	0.025	0.175	0.007	0.003
F12	P00748	False	F12_HUMAN		CPI-SS0EDD4F3A6	0.004	0.0	0.002	0.003	0.013	0.004	0.004	0.002
VWF	P04275	False	VWF_HUMAN		CPI-SS08D09E4CD	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS014044B97	0.067	0.558	0.022	0.756	0.218	0.713	0.526	0.347
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS06EC816B2	0.01	0.004	0.008	0.174	0.025	0.257	0.095	0.03
THBS1	P07996	False	THBS1_HUMAN		CPI-SS0D976DC4F	0.0	0.023	0.009	0.042	0.025	0.175	0.007	0.003
LTF	P02788	False	LTF_HUMAN		CPI-SS0B7EE52FF	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
F12	P00748	False	F12_HUMAN		CPI-SS0853C0705	0.004	0.0	0.002	0.003	0.013	0.004	0.004	0.002
VWF	P04275	False	VWF_HUMAN		CPI-SS09F8D23F9	0.0	0.0	0.004	0.0	0.031	0.0	0.0	0.0
GP1BA	P07359	False	GP1BA_HUMAN		CPI-SS095A5B8F6	0.0	0.0	0.004	0.006	0.025	0.0	0.0	0.0
SERPING1	P05155	False	SERPING1_HUMAN		CPI-SS053F13142	0.0	0.008	0.009	0.006	0.064	0.012	0.0	0.003
